DATE,LEVEL,STATE_FIPS,COUNTY_FIPS,STATE_NAME,COUNTY_NAME,TOTAL_CASES,TOTAL_DEATHS,TOTAL_INFECTED_PER_100K,TOTAL_DEATHS_PER_100K,NEW_CASES,NEW_DEATHS,AVG_NEW_CASES,AVG_NEW_DEATHS,AVG_INFECTION_RATE,AVG_DEATH_RATE,LATEST_DATA_IND,POPULATION
2020-03-13,State,01,NA,Alabama,NA,6,0,0.12236943945619021,0,6,0,NA,NA,NA,NA,0,4903185
2020-03-14,State,01,NA,Alabama,NA,12,0,0.24473887891238041,0,6,0,NA,NA,NA,NA,0,4903185
2020-03-15,State,01,NA,Alabama,NA,23,0,0.4690828512487291,0,11,0,NA,NA,NA,NA,0,4903185
2020-03-16,State,01,NA,Alabama,NA,29,0,0.5914522907049193,0,6,0,NA,NA,NA,NA,0,4903185
2020-03-17,State,01,NA,Alabama,NA,39,0,0.7954013564652364,0,10,0,NA,NA,NA,NA,0,4903185
2020-03-18,State,01,NA,Alabama,NA,51,0,1.0401402353776168,0,12,0,NA,NA,NA,NA,0,4903185
2020-03-19,State,01,NA,Alabama,NA,78,0,1.5908027129304727,0,27,0,11.142857142857142,0,0.14285714285714285,0,0,4903185
2020-03-20,State,01,NA,Alabama,NA,106,0,2.1618600970593604,0,28,0,14.285714285714286,0,0.13477088948787064,0,0,4903185
2020-03-21,State,01,NA,Alabama,NA,131,0,2.671732761460153,0,25,0,17,0,0.1297709923664122,0,0,4903185
2020-03-22,State,01,NA,Alabama,NA,157,0,3.202000332436977,0,26,0,19.142857142857142,0,0.12192902638762511,0,0,4903185
2020-03-23,State,01,NA,Alabama,NA,196,0,3.9974016889022135,0,39,0,23.857142857142858,0,0.1217201166180758,0,0,4903185
2020-03-24,State,01,NA,Alabama,NA,242,0,4.935567391399672,0,46,0,29,0,0.11983471074380166,0,0,4903185
2020-03-25,State,01,NA,Alabama,NA,386,1,7.872433938348237,0.020394906576031702,144,1,47.857142857142854,0.14285714285714285,0.12398223538119911,3.700962250185048e-4,0,4903185
2020-03-26,State,01,NA,Alabama,NA,538,3,10.972459737905055,0.061184719728095104,152,2,65.71428571428571,0.42857142857142855,0.12214551248008496,7.966011683483802e-4,0,4903185
2020-03-27,State,01,NA,Alabama,NA,639,4,13.032345302084257,0.08157962630412681,101,1,76.14285714285714,0.5714285714285714,0.11915940084954169,8.942544153811759e-4,0,4903185
2020-03-28,State,01,NA,Alabama,NA,720,4,14.684332734742826,0.08157962630412681,81,0,84.14285714285714,0.5714285714285714,0.11686507936507937,7.936507936507937e-4,0,4903185
2020-03-29,State,01,NA,Alabama,NA,830,5,16.92777245810631,0.10197453288015851,110,1,96.14285714285714,0.7142857142857143,0.11583476764199656,8.605851979345956e-4,0,4903185
2020-03-30,State,01,NA,Alabama,NA,947,11,19.31397652750202,0.22434397233634873,117,6,107.28571428571429,1.5714285714285714,0.1132900890028662,0.0016593754714134862,0,4903185
2020-03-31,State,01,NA,Alabama,NA,999,13,20.37451166945567,0.2651337854884121,52,2,108.14285714285714,1.8571428571428572,0.10825110825110824,0.0018590018590018591,0,4903185
2020-04-01,State,01,NA,Alabama,NA,1106,28,22.55676667309106,0.5710573841288876,107,15,102.85714285714286,3.857142857142857,0.09299922500645828,0.0034874709377421854,0,4903185
2020-04-02,State,01,NA,Alabama,NA,1270,32,25.901531351560262,0.6526370104330145,164,4,104.57142857142857,4.142857142857143,0.08233970753655794,0.0032620922384701914,1,4903185
2020-03-24,County,01,001,Alabama,Autauga,1,0,1.7899013764341585,0,1,0,NA,NA,NA,NA,0,55869
2020-03-25,County,01,001,Alabama,Autauga,4,0,7.159605505736634,0,3,0,NA,NA,NA,NA,0,55869
2020-03-26,County,01,001,Alabama,Autauga,6,0,10.739408258604952,0,2,0,NA,NA,NA,NA,0,55869
2020-03-27,County,01,001,Alabama,Autauga,6,0,10.739408258604952,0,0,0,NA,NA,NA,NA,0,55869
2020-03-28,County,01,001,Alabama,Autauga,6,0,10.739408258604952,0,0,0,NA,NA,NA,NA,0,55869
2020-03-29,County,01,001,Alabama,Autauga,6,0,10.739408258604952,0,0,0,NA,NA,NA,NA,0,55869
2020-03-30,County,01,001,Alabama,Autauga,7,0,12.529309635039109,0,1,0,1,0,0.14285714285714285,0,0,55869
2020-03-31,County,01,001,Alabama,Autauga,7,0,12.529309635039109,0,0,0,0.8571428571428571,0,0.12244897959183673,0,0,55869
2020-04-01,County,01,001,Alabama,Autauga,10,0,17.899013764341586,0,3,0,0.8571428571428571,0,0.08571428571428572,0,0,55869
2020-04-02,County,01,001,Alabama,Autauga,10,0,17.899013764341586,0,0,0,0.5714285714285714,0,0.05714285714285714,0,1,55869
2020-03-14,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,1,0,NA,NA,NA,NA,0,223234
2020-03-15,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,0,0,NA,NA,NA,NA,0,223234
2020-03-16,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,0,0,NA,NA,NA,NA,0,223234
2020-03-17,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,0,0,NA,NA,NA,NA,0,223234
2020-03-18,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,0,0,NA,NA,NA,NA,0,223234
2020-03-19,County,01,003,Alabama,Baldwin,1,0,0.4479604361342806,0,0,0,NA,NA,NA,NA,0,223234
2020-03-20,County,01,003,Alabama,Baldwin,2,0,0.8959208722685612,0,1,0,0.2857142857142857,0,0.14285714285714285,0,0,223234
2020-03-21,County,01,003,Alabama,Baldwin,2,0,0.8959208722685612,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,223234
2020-03-22,County,01,003,Alabama,Baldwin,2,0,0.8959208722685612,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,223234
2020-03-23,County,01,003,Alabama,Baldwin,3,0,1.3438813084028418,0,1,0,0.2857142857142857,0,0.09523809523809523,0,0,223234
2020-03-24,County,01,003,Alabama,Baldwin,4,0,1.7918417445371224,0,1,0,0.42857142857142855,0,0.10714285714285714,0,0,223234
2020-03-25,County,01,003,Alabama,Baldwin,4,0,1.7918417445371224,0,0,0,0.42857142857142855,0,0.10714285714285714,0,0,223234
2020-03-26,County,01,003,Alabama,Baldwin,5,0,2.2398021806714032,0,1,0,0.5714285714285714,0,0.11428571428571428,0,0,223234
2020-03-27,County,01,003,Alabama,Baldwin,5,0,2.2398021806714032,0,0,0,0.42857142857142855,0,0.08571428571428572,0,0,223234
2020-03-28,County,01,003,Alabama,Baldwin,10,0,4.4796043613428065,0,5,0,1.1428571428571428,0,0.11428571428571428,0,0,223234
2020-03-29,County,01,003,Alabama,Baldwin,15,0,6.71940654201421,0,5,0,1.8571428571428572,0,0.12380952380952381,0,0,223234
2020-03-30,County,01,003,Alabama,Baldwin,18,0,8.063287850417051,0,3,0,2.142857142857143,0,0.11904761904761904,0,0,223234
2020-03-31,County,01,003,Alabama,Baldwin,19,0,8.511248286551332,0,1,0,2.142857142857143,0,0.11278195488721804,0,0,223234
2020-04-01,County,01,003,Alabama,Baldwin,23,1,10.303090031088454,0.4479604361342806,4,1,2.7142857142857144,0.14285714285714285,0.11801242236024845,0.006211180124223602,0,223234
2020-04-02,County,01,003,Alabama,Baldwin,25,1,11.199010903357015,0.4479604361342806,2,0,2.857142857142857,0.14285714285714285,0.11428571428571428,0.005714285714285714,1,223234
2020-03-30,County,01,007,Alabama,Bibb,2,0,8.93096365097794,0,2,0,NA,NA,NA,NA,0,22394
2020-03-31,County,01,007,Alabama,Bibb,3,0,13.39644547646691,0,1,0,NA,NA,NA,NA,0,22394
2020-04-01,County,01,007,Alabama,Bibb,3,0,13.39644547646691,0,0,0,NA,NA,NA,NA,0,22394
2020-04-02,County,01,007,Alabama,Bibb,4,0,17.86192730195588,0,1,0,NA,NA,NA,NA,1,22394
2020-03-25,County,01,009,Alabama,Blount,1,0,1.729325908760765,0,1,0,NA,NA,NA,NA,0,57826
2020-03-26,County,01,009,Alabama,Blount,3,0,5.187977726282295,0,2,0,NA,NA,NA,NA,0,57826
2020-03-27,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,2,0,NA,NA,NA,NA,0,57826
2020-03-28,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,0,0,NA,NA,NA,NA,0,57826
2020-03-29,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,0,0,NA,NA,NA,NA,0,57826
2020-03-30,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,0,0,NA,NA,NA,NA,0,57826
2020-03-31,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,0,0,0.7142857142857143,0,0.14285714285714285,0,0,57826
2020-04-01,County,01,009,Alabama,Blount,5,0,8.646629543803826,0,0,0,0.5714285714285714,0,0.11428571428571428,0,0,57826
2020-04-02,County,01,009,Alabama,Blount,6,0,10.37595545256459,0,1,0,0.42857142857142855,0,0.07142857142857142,0,1,57826
2020-03-26,County,01,011,Alabama,Bullock,2,0,19.8000198000198,0,2,0,NA,NA,NA,NA,0,10101
2020-03-27,County,01,011,Alabama,Bullock,2,0,19.8000198000198,0,0,0,NA,NA,NA,NA,0,10101
2020-03-28,County,01,011,Alabama,Bullock,3,0,29.7000297000297,0,1,0,NA,NA,NA,NA,0,10101
2020-03-29,County,01,011,Alabama,Bullock,3,0,29.7000297000297,0,0,0,NA,NA,NA,NA,0,10101
2020-03-30,County,01,011,Alabama,Bullock,3,0,29.7000297000297,0,0,0,NA,NA,NA,NA,0,10101
2020-03-31,County,01,011,Alabama,Bullock,3,0,29.7000297000297,0,0,0,NA,NA,NA,NA,0,10101
2020-04-01,County,01,011,Alabama,Bullock,3,0,29.7000297000297,0,0,0,0.42857142857142855,0,0.14285714285714285,0,0,10101
2020-04-02,County,01,011,Alabama,Bullock,2,0,19.8000198000198,0,-1,0,0,0,0,0,1,10101
2020-03-25,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,1,0,NA,NA,NA,NA,0,19448
2020-03-26,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,NA,NA,NA,NA,0,19448
2020-03-27,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,NA,NA,NA,NA,0,19448
2020-03-28,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,NA,NA,NA,NA,0,19448
2020-03-29,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,NA,NA,NA,NA,0,19448
2020-03-30,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,NA,NA,NA,NA,0,19448
2020-03-31,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,19448
2020-04-01,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,0,0,0,0,0,19448
2020-04-02,County,01,013,Alabama,Butler,1,0,5.1419169066227886,0,0,0,0,0,0,0,1,19448
2020-03-18,County,01,015,Alabama,Calhoun,1,0,0.8802429470533867,0,1,0,NA,NA,NA,NA,0,113605
2020-03-19,County,01,015,Alabama,Calhoun,1,0,0.8802429470533867,0,0,0,NA,NA,NA,NA,0,113605
2020-03-20,County,01,015,Alabama,Calhoun,1,0,0.8802429470533867,0,0,0,NA,NA,NA,NA,0,113605
2020-03-21,County,01,015,Alabama,Calhoun,1,0,0.8802429470533867,0,0,0,NA,NA,NA,NA,0,113605
2020-03-22,County,01,015,Alabama,Calhoun,1,0,0.8802429470533867,0,0,0,NA,NA,NA,NA,0,113605
2020-03-23,County,01,015,Alabama,Calhoun,2,0,1.7604858941067734,0,1,0,NA,NA,NA,NA,0,113605
2020-03-24,County,01,015,Alabama,Calhoun,2,0,1.7604858941067734,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,113605
2020-03-25,County,01,015,Alabama,Calhoun,2,0,1.7604858941067734,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,113605
2020-03-26,County,01,015,Alabama,Calhoun,2,0,1.7604858941067734,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,113605
2020-03-27,County,01,015,Alabama,Calhoun,3,0,2.6407288411601604,0,1,0,0.2857142857142857,0,0.09523809523809523,0,0,113605
2020-03-28,County,01,015,Alabama,Calhoun,3,0,2.6407288411601604,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,113605
2020-03-29,County,01,015,Alabama,Calhoun,3,0,2.6407288411601604,0,0,0,0.2857142857142857,0,0.09523809523809523,0,0,113605
2020-03-30,County,01,015,Alabama,Calhoun,9,0,7.92218652348048,0,6,0,1,0,0.1111111111111111,0,0,113605
2020-03-31,County,01,015,Alabama,Calhoun,9,0,7.92218652348048,0,0,0,1,0,0.1111111111111111,0,0,113605
2020-04-01,County,01,015,Alabama,Calhoun,11,0,9.682672417587254,0,2,0,1.2857142857142858,0,0.1168831168831169,0,0,113605
2020-04-02,County,01,015,Alabama,Calhoun,12,0,10.562915364640642,0,1,0,1.4285714285714286,0,0.11904761904761905,0,1,113605
2020-03-19,County,01,017,Alabama,Chambers,1,0,3.007157033740302,0,1,0,NA,NA,NA,NA,0,33254
2020-03-20,County,01,017,Alabama,Chambers,1,0,3.007157033740302,0,0,0,NA,NA,NA,NA,0,33254
2020-03-21,County,01,017,Alabama,Chambers,1,0,3.007157033740302,0,0,0,NA,NA,NA,NA,0,33254
2020-03-22,County,01,017,Alabama,Chambers,2,0,6.014314067480604,0,1,0,NA,NA,NA,NA,0,33254
2020-03-23,County,01,017,Alabama,Chambers,2,0,6.014314067480604,0,0,0,NA,NA,NA,NA,0,33254
2020-03-24,County,01,017,Alabama,Chambers,5,0,15.03578516870151,0,3,0,NA,NA,NA,NA,0,33254
2020-03-25,County,01,017,Alabama,Chambers,10,0,30.07157033740302,0,5,0,1.4285714285714286,0,0.14285714285714285,0,0,33254
2020-03-26,County,01,017,Alabama,Chambers,13,0,39.09304143862393,0,3,0,1.7142857142857142,0,0.13186813186813187,0,0,33254
2020-03-27,County,01,017,Alabama,Chambers,15,0,45.107355506104525,0,2,0,2,0,0.13333333333333333,0,0,33254
2020-03-28,County,01,017,Alabama,Chambers,17,0,51.12166957358513,0,2,0,2.2857142857142856,0,0.13445378151260504,0,0,33254
2020-03-29,County,01,017,Alabama,Chambers,27,1,81.19323991098815,3.007157033740302,10,1,3.5714285714285716,0.14285714285714285,0.1322751322751323,0.005291005291005291,0,33254
2020-03-30,County,01,017,Alabama,Chambers,36,4,108.25765321465087,12.028628134961208,9,3,4.857142857142857,0.5714285714285714,0.1349206349206349,0.015873015873015872,0,33254
2020-03-31,County,01,017,Alabama,Chambers,36,4,108.25765321465087,12.028628134961208,0,0,4.428571428571429,0.5714285714285714,0.12301587301587302,0.015873015873015872,0,33254
2020-04-01,County,01,017,Alabama,Chambers,45,4,135.3220665183136,12.028628134961208,9,0,5,0.5714285714285714,0.1111111111111111,0.012698412698412698,0,33254
2020-04-02,County,01,017,Alabama,Chambers,67,4,201.47952126060022,12.028628134961208,22,0,7.714285714285714,0.5714285714285714,0.11513859275053305,0.008528784648187633,1,33254
2020-03-25,County,01,019,Alabama,Cherokee,1,0,3.8173766987326307,0,1,0,NA,NA,NA,NA,0,26196
2020-03-26,County,01,019,Alabama,Cherokee,1,0,3.8173766987326307,0,0,0,NA,NA,NA,NA,0,26196
2020-03-27,County,01,019,Alabama,Cherokee,1,0,3.8173766987326307,0,0,0,NA,NA,NA,NA,0,26196
2020-03-28,County,01,019,Alabama,Cherokee,1,0,3.8173766987326307,0,0,0,NA,NA,NA,NA,0,26196
2020-03-29,County,01,019,Alabama,Cherokee,2,0,7.6347533974652615,0,1,0,NA,NA,NA,NA,0,26196
2020-03-30,County,01,019,Alabama,Cherokee,2,0,7.6347533974652615,0,0,0,NA,NA,NA,NA,0,26196
2020-03-31,County,01,019,Alabama,Cherokee,2,0,7.6347533974652615,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,26196
2020-04-01,County,01,019,Alabama,Cherokee,2,0,7.6347533974652615,0,0,0,0.14285714285714285,0,0.07142857142857142,0,0,26196
2020-04-02,County,01,019,Alabama,Cherokee,4,0,15.269506794930523,0,2,0,0.42857142857142855,0,0.10714285714285714,0,1,26196
2020-03-25,County,01,021,Alabama,Chilton,1,0,2.2508328081390117,0,1,0,NA,NA,NA,NA,0,44428
2020-03-26,County,01,021,Alabama,Chilton,4,0,9.003331232556047,0,3,0,NA,NA,NA,NA,0,44428
2020-03-27,County,01,021,Alabama,Chilton,7,0,15.75582965697308,0,3,0,NA,NA,NA,NA,0,44428
2020-03-28,County,01,021,Alabama,Chilton,7,0,15.75582965697308,0,0,0,NA,NA,NA,NA,0,44428
2020-03-29,County,01,021,Alabama,Chilton,8,0,18.006662465112093,0,1,0,NA,NA,NA,NA,0,44428
2020-03-30,County,01,021,Alabama,Chilton,10,0,22.508328081390115,0,2,0,NA,NA,NA,NA,0,44428
2020-03-31,County,01,021,Alabama,Chilton,11,0,24.759160889529127,0,1,0,1.5714285714285714,0,0.14285714285714285,0,0,44428
2020-04-01,County,01,021,Alabama,Chilton,13,0,29.26082650580715,0,2,0,1.7142857142857142,0,0.13186813186813187,0,0,44428
2020-04-02,County,01,021,Alabama,Chilton,14,0,31.51165931394616,0,1,0,1.4285714285714286,0,0.10204081632653061,0,1,44428
2020-03-26,County,01,023,Alabama,Choctaw,1,0,7.943442688061006,0,1,0,NA,NA,NA,NA,0,12589
2020-03-27,County,01,023,Alabama,Choctaw,1,0,7.943442688061006,0,0,0,NA,NA,NA,NA,0,12589
2020-03-28,County,01,023,Alabama,Choctaw,1,0,7.943442688061006,0,0,0,NA,NA,NA,NA,0,12589
2020-03-29,County,01,023,Alabama,Choctaw,1,0,7.943442688061006,0,0,0,NA,NA,NA,NA,0,12589
2020-03-30,County,01,023,Alabama,Choctaw,2,0,15.886885376122011,0,1,0,NA,NA,NA,NA,0,12589
2020-03-31,County,01,023,Alabama,Choctaw,3,0,23.830328064183018,0,1,0,NA,NA,NA,NA,0,12589
2020-04-01,County,01,023,Alabama,Choctaw,4,0,31.773770752244022,0,1,0,0.5714285714285714,0,0.14285714285714285,0,0,12589
2020-04-02,County,01,023,Alabama,Choctaw,4,0,31.773770752244022,0,0,0,0.42857142857142855,0,0.10714285714285714,0,1,12589
2020-04-01,County,01,025,Alabama,Clarke,2,0,8.466683600033866,0,2,0,NA,NA,NA,NA,0,23622
2020-04-02,County,01,025,Alabama,Clarke,2,0,8.466683600033866,0,0,0,NA,NA,NA,NA,1,23622
2020-03-25,County,01,027,Alabama,Clay,1,0,7.555723460521345,0,1,0,NA,NA,NA,NA,0,13235
2020-03-26,County,01,027,Alabama,Clay,1,0,7.555723460521345,0,0,0,NA,NA,NA,NA,0,13235
2020-03-27,County,01,027,Alabama,Clay,1,0,7.555723460521345,0,0,0,NA,NA,NA,NA,0,13235
2020-03-28,County,01,027,Alabama,Clay,2,0,15.11144692104269,0,1,0,NA,NA,NA,NA,0,13235
2020-03-29,County,01,027,Alabama,Clay,2,0,15.11144692104269,0,0,0,NA,NA,NA,NA,0,13235
2020-03-30,County,01,027,Alabama,Clay,2,0,15.11144692104269,0,0,0,NA,NA,NA,NA,0,13235
2020-03-31,County,01,027,Alabama,Clay,2,0,15.11144692104269,0,0,0,0.2857142857142857,0,0.14285714285714285,0,0,13235
2020-04-01,County,01,027,Alabama,Clay,3,0,22.667170381564034,0,1,0,0.2857142857142857,0,0.09523809523809523,0,0,13235
2020-04-02,County,01,027,Alabama,Clay,7,0,52.89006422364942,0,4,0,0.8571428571428571,0,0.12244897959183673,0,1,13235
2020-03-25,County,01,029,Alabama,Cleburne,1,0,6.70690811535882,0,1,0,NA,NA,NA,NA,0,14910
2020-03-26,County,01,029,Alabama,Cleburne,1,0,6.70690811535882,0,0,0,NA,NA,NA,NA,0,14910
2020-03-27,County,01,029,Alabama,Cleburne,3,0,20.120724346076457,0,2,0,NA,NA,NA,NA,0,14910
2020-03-28,County,01,029,Alabama,Cleburne,4,0,26.82763246143528,0,1,0,NA,NA,NA,NA,0,14910
2020-03-29,County,01,029,Alabama,Cleburne,5,0,33.5345405767941,0,1,0,NA,NA,NA,NA,0,14910
2020-03-30,County,01,029,Alabama,Cleburne,5,0,33.5345405767941,0,0,0,NA,NA,NA,NA,0,14910
2020-03-31,County,01,029,Alabama,Cleburne,5,0,33.5345405767941,0,0,0,0.7142857142857143,0,0.14285714285714285,0,0,14910
2020-04-01,County,01,029,Alabama,Cleburne,6,0,40.241448692152915,0,1,0,0.7142857142857143,0,0.11904761904761905,0,0,14910
2020-04-02,County,01,029,Alabama,Cleburne,6,0,40.241448692152915,0,0,0,0.7142857142857143,0,0.11904761904761905,0,1,14910
2020-04-02,County,01,031,Alabama,Coffee,3,0,5.731534905047572,0,3,0,NA,NA,NA,NA,1,52342
2020-03-25,County,01,033,Alabama,Colbert,1,0,1.8102496334244493,0,1,0,NA,NA,NA,NA,0,55241
2020-03-26,County,01,033,Alabama,Colbert,1,0,1.8102496334244493,0,0,0,NA,NA,NA,NA,0,55241
2020-03-27,County,01,033,Alabama,Colbert,1,0,1.8102496334244493,0,0,0,NA,NA,NA,NA,0,55241
2020-03-28,County,01,033,Alabama,Colbert,1,0,1.8102496334244493,0,0,0,NA,NA,NA,NA,0,55241
2020-03-29,County,01,033,Alabama,Colbert,2,0,3.6204992668488987,0,1,0,NA,NA,NA,NA,0,55241
2020-03-30,County,01,033,Alabama,Colbert,4,0,7.240998533697797,0,2,0,NA,NA,NA,NA,0,55241
2020-03-31,County,01,033,Alabama,Colbert,4,0,7.240998533697797,0,0,0,0.5714285714285714,0,0.14285714285714285,0,0,55241
2020-04-01,County,01,033,Alabama,Colbert,4,0,7.240998533697797,0,0,0,0.42857142857142855,0,0.10714285714285714,0,0,55241
2020-04-02,County,01,033,Alabama,Colbert,5,0,9.051248167122246,0,1,0,0.5714285714285714,0,0.11428571428571428,0,1,55241
2020-04-01,County,01,035,Alabama,Conecuh,1,0,8.287063893262617,0,1,0,NA,NA,NA,NA,0,12067
2020-04-02,County,01,035,Alabama,Conecuh,1,0,8.287063893262617,0,0,0,NA,NA,NA,NA,1,12067
2020-03-26,County,01,037,Alabama,Coosa,2,0,18.756447528838038,0,2,0,NA,NA,NA,NA,0,10663
2020-03-27,County,01,037,Alabama,Coosa,2,0,18.756447528838038,0,0,0,NA,NA,NA,NA,0,10663
2020-03-28,County,01,037,Alabama,Coosa,2,0,18.756447528838038,0,0,0,NA,NA,NA,NA,0,10663
2020-03-29,County,01,037,Alabama,Coosa,3,0,28.134671293257057,0,1,0,NA,NA,NA,NA,0,10663
2020-03-30,County,01,037,Alabama,Coosa,4,0,37.512895057676076,0,1,0,NA,NA,NA,NA,0,10663
2020-03-31,County,01,037,Alabama,Coosa,4,0,37.512895057676076,0,0,0,NA,NA,NA,NA,0,10663
2020-04-01,County,01,037,Alabama,Coosa,4,0,37.512895057676076,0,0,0,0.5714285714285714,0,0.14285714285714285,0,0,10663
2020-04-02,County,01,037,Alabama,Coosa,6,0,56.269342586514114,0,2,0,0.5714285714285714,0,0.09523809523809523,0,1,10663
2020-03-27,County,01,039,Alabama,Covington,2,0,5.3982563631946885,0,2,0,NA,NA,NA,NA,0,37049
2020-03-28,County,01,039,Alabama,Covington,2,0,5.3982563631946885,0,0,0,NA,NA,NA,NA,0,37049
2020-03-29,County,01,039,Alabama,Covington,2,0,5.3982563631946885,0,0,0,NA,NA,NA,NA,0,37049
2020-03-30,County,01,039,Alabama,Covington,2,0,5.3982563631946885,0,0,0,NA,NA,NA,NA,0,37049
2020-03-31,County,01,039,Alabama,Covington,2,0,5.3982563631946885,0,0,0,NA,NA,NA,NA,0,37049
2020-04-01,County,01,039,Alabama,Covington,3,0,8.097384544792032,0,1,0,NA,NA,NA,NA,0,37049
2020-04-02,County,01,039,Alabama,Covington,3,0,8.097384544792032,0,0,0,0.42857142857142855,0,0.14285714285714285,0,1,37049
2020-03-26,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,1,0,NA,NA,NA,NA,0,13772
2020-03-27,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,NA,NA,NA,NA,0,13772
2020-03-28,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,NA,NA,NA,NA,0,13772
2020-03-29,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,NA,NA,NA,NA,0,13772
2020-03-30,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,NA,NA,NA,NA,0,13772
2020-03-31,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,NA,NA,NA,NA,0,13772
2020-04-01,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,13772
2020-04-02,County,01,041,Alabama,Crenshaw,1,0,7.261109497531223,0,0,0,0,0,0,0,1,13772
2020-03-20,County,01,043,Alabama,Cullman,1,0,1.1937732785789323,0,1,0,NA,NA,NA,NA,0,83768
2020-03-21,County,01,043,Alabama,Cullman,2,0,2.3875465571578647,0,1,0,NA,NA,NA,NA,0,83768
2020-03-22,County,01,043,Alabama,Cullman,2,0,2.3875465571578647,0,0,0,NA,NA,NA,NA,0,83768
2020-03-23,County,01,043,Alabama,Cullman,2,0,2.3875465571578647,0,0,0,NA,NA,NA,NA,0,83768
2020-03-24,County,01,043,Alabama,Cullman,3,0,3.581319835736797,0,1,0,NA,NA,NA,NA,0,83768
2020-03-25,County,01,043,Alabama,Cullman,4,0,4.775093114315729,0,1,0,NA,NA,NA,NA,0,83768
2020-03-26,County,01,043,Alabama,Cullman,6,0,7.162639671473594,0,2,0,0.8571428571428571,0,0.14285714285714285,0,0,83768
2020-03-27,County,01,043,Alabama,Cullman,7,0,8.356412950052526,0,1,0,0.8571428571428571,0,0.12244897959183673,0,0,83768
2020-03-28,County,01,043,Alabama,Cullman,7,0,8.356412950052526,0,0,0,0.7142857142857143,0,0.10204081632653061,0,0,83768
2020-03-29,County,01,043,Alabama,Cullman,7,0,8.356412950052526,0,0,0,0.7142857142857143,0,0.10204081632653061,0,0,83768
2020-03-30,County,01,043,Alabama,Cullman,8,0,9.550186228631459,0,1,0,0.8571428571428571,0,0.10714285714285714,0,0,83768
2020-03-31,County,01,043,Alabama,Cullman,8,0,9.550186228631459,0,0,0,0.7142857142857143,0,0.08928571428571429,0,0,83768
2020-04-01,County,01,043,Alabama,Cullman,9,1,10.743959507210391,1.1937732785789323,1,1,0.7142857142857143,0.14285714285714285,0.07936507936507936,0.015873015873015872,0,83768
2020-04-02,County,01,043,Alabama,Cullman,9,1,10.743959507210391,1.1937732785789323,0,0,0.42857142857142855,0.14285714285714285,0.047619047619047616,0.015873015873015872,1,83768
2020-04-01,County,01,045,Alabama,Dale,1,0,2.033677702757667,0,1,0,NA,NA,NA,NA,0,49172
2020-04-02,County,01,045,Alabama,Dale,1,0,2.033677702757667,0,0,0,NA,NA,NA,NA,1,49172
2020-03-25,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,2,0,NA,NA,NA,NA,0,37196
2020-03-26,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,0,0,NA,NA,NA,NA,0,37196
2020-03-27,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,0,0,NA,NA,NA,NA,0,37196
2020-03-28,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,0,0,NA,NA,NA,NA,0,37196
2020-03-29,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,0,0,NA,NA,NA,NA,0,37196
2020-03-30,County,01,047,Alabama,Dallas,2,0,5.376922249704269,0,0,0,NA,NA,NA,NA,0,37196
